frame,timestamp,emotion,ear_avg_raw,mar_raw,smile_coeff_raw,mouth_width_raw,brow_dist_raw,mouth_asymmetry_raw,upper_lip_raise_raw,ear_avg_smooth,mar_smooth,smile_coeff_smooth,mouth_width_smooth,brow_dist_smooth,mouth_asymmetry_smooth,upper_lip_raise_smooth
27,1777810732569,Neutral,0.35816,0.00273,0.00453,0.34657,0.11631,0.0032,0.08481,0.35872,0.00277,0.00449,0.34749,0.11637,0.00367,0.08425
28,1777810732635,Neutral,0.35788,0.00267,0.00447,0.34626,0.11636,0.00257,0.08477,0.35847,0.00274,0.00449,0.34712,0.11637,0.00334,0.08441
29,1777810732702,Neutral,0.35732,0.00267,0.00446,0.34643,0.11671,0.00244,0.08466,0.35812,0.00272,0.00448,0.34691,0.11647,0.00307,0.08448
30,1777810732769,Neutral,0.35779,0.00272,0.00456,0.3467,0.11681,0.00197,0.08414,0.35802,0.00272,0.0045,0.34685,0.11657,0.00274,0.08438
31,1777810732835,Neutral,0.34079,0.00307,0.00462,0.34679,0.12017,0.00145,0.08387,0.35285,0.00283,0.00454,0.34683,0.11765,0.00235,0.08423
32,1777810732903,Neutral,0.10871,0.00431,0.00502,0.34528,0.16219,0.00039,0.08468,0.27961,0.00327,0.00468,0.34636,0.13101,0.00177,0.08436
33,1777810732969,Neutral,0.1523,0.00442,0.00522,0.3455,0.15697,2e-05,0.08489,0.24142,0.00361,0.00485,0.3461,0.1388,0.00124,0.08452
34,1777810733035,Neutral,0.18213,0.00336,0.00502,0.34648,0.15316,0.00035,0.08425,0.22363,0.00354,0.0049,0.34622,0.14311,0.00098,0.08444
35,1777810733102,Neutral,0.20971,0.00314,0.00509,0.34803,0.14837,0.00037,0.08377,0.21946,0.00342,0.00495,0.34676,0.14468,0.00079,0.08424
36,1777810733168,Neutral,0.2479,0.0033,0.0055,0.34965,0.14181,0.00115,0.08358,0.22799,0.00338,0.00512,0.34763,0.14382,0.0009,0.08404
37,1777810733235,Neutral,0.29891,0.00337,0.00569,0.34997,0.13264,0.00164,0.0831,0.24927,0.00338,0.00529,0.34833,0.14047,0.00112,0.08376
38,1777810733268,Neutral,0.31002,0.00328,0.0057,0.34968,0.1307,0.00132,0.08331,0.26749,0.00335,0.00541,0.34873,0.13754,0.00118,0.08363
39,1777810733302,Neutral,0.31564,0.00319,0.00582,0.34953,0.1295,0.00118,0.08361,0.28194,0.0033,0.00554,0.34897,0.13513,0.00118,0.08362
40,1777810733335,Neutral,0.31752,0.00316,0.0057,0.34931,0.12925,0.00099,0.08357,0.29261,0.00326,0.00558,0.34907,0.13336,0.00112,0.08361
41,1777810733402,Neutral,0.3179,0.0031,0.00551,0.34921,0.12887,0.00139,0.08317,0.3002,0.00321,0.00556,0.34912,0.13202,0.0012,0.08347
42,1777810733435,Neutral,0.31905,0.00308,0.0053,0.34923,0.12835,0.00155,0.08305,0.30586,0.00317,0.00548,0.34915,0.13092,0.00131,0.08335
43,1777810733468,Neutral,0.32278,0.00309,0.00517,0.34937,0.12765,0.00151,0.0828,0.31093,0.00315,0.00539,0.34922,0.12994,0.00137,0.08318
44,1777810733502,Neutral,0.32157,0.00314,0.00515,0.34928,0.12759,0.00147,0.08325,0.31412,0.00314,0.00532,0.34924,0.12923,0.0014,0.0832
45,1777810733535,Neutral,0.31894,0.00328,0.00537,0.34922,0.12839,0.00193,0.08338,0.31557,0.00318,0.00533,0.34923,0.12898,0.00156,0.08326
46,1777810733568,Neutral,0.31799,0.00336,0.00533,0.34911,0.12869,0.00197,0.08339,0.31629,0.00324,0.00533,0.3492,0.12889,0.00168,0.0833
47,1777810733602,Neutral,0.31942,0.00335,0.00529,0.34904,0.12827,0.00183,0.0831,0.31723,0.00327,0.00532,0.34915,0.12871,0.00172,0.08324
48,1777810733635,Neutral,0.31896,0.00337,0.00524,0.34915,0.12866,0.00171,0.08295,0.31775,0.0033,0.0053,0.34915,0.12869,0.00172,0.08315
49,1777810733668,Neutral,0.3202,0.0035,0.00495,0.34908,0.12863,0.00182,0.08298,0.31848,0.00336,0.00519,0.34913,0.12867,0.00175,0.0831
50,1777810733702,Neutral,0.31935,0.00335,0.00481,0.34926,0.12876,0.00176,0.08288,0.31874,0.00336,0.00508,0.34917,0.1287,0.00175,0.08303
51,1777810733735,Neutral,0.31875,0.00327,0.00485,0.34958,0.12885,0.00179,0.08265,0.31874,0.00333,0.00501,0.34929,0.12874,0.00176,0.08292
52,1777810733768,Neutral,0.31784,0.00325,0.00481,0.34979,0.12889,0.00178,0.0825,0.31847,0.00331,0.00495,0.34944,0.12879,0.00177,0.08279
53,1777810733801,Neutral,0.3141,0.0032,0.00475,0.35022,0.12873,0.0016,0.08259,0.31716,0.00327,0.00489,0.34967,0.12877,0.00172,0.08273
54,1777810733835,Neutral,0.31416,0.003,0.00463,0.34969,0.12705,0.00148,0.08256,0.31626,0.00319,0.00481,0.34968,0.12825,0.00165,0.08268
55,1777810733868,Neutral,0.32408,0.00281,0.0046,0.3493,0.12469,0.00142,0.0825,0.31861,0.00308,0.00475,0.34956,0.12719,0.00158,0.08263
56,1777810733901,Neutral,0.33245,0.00281,0.00446,0.34915,0.12257,0.00144,0.08263,0.32276,0.003,0.00466,0.34944,0.1258,0.00154,0.08263
57,1777810733935,Neutral,0.33449,0.0029,0.0044,0.34896,0.12195,0.00155,0.08255,0.32628,0.00297,0.00458,0.3493,0.12465,0.00154,0.0826
58,1777810733968,Neutral,0.33462,0.00291,0.00418,0.34858,0.12166,0.0016,0.08239,0.32878,0.00295,0.00446,0.34908,0.12375,0.00156,0.08254
59,1777810734001,Neutral,0.33709,0.00294,0.0041,0.34845,0.12138,0.00163,0.08247,0.33128,0.00295,0.00435,0.34889,0.12304,0.00158,0.08252
60,1777810734035,Neutral,0.33843,0.00297,0.00395,0.34832,0.12101,0.00173,0.08252,0.33342,0.00295,0.00423,0.34872,0.12243,0.00162,0.08252
61,1777810734069,Neutral,0.33968,0.00295,0.00391,0.34799,0.12064,0.00177,0.0826,0.3353,0.00295,0.00414,0.3485,0.12189,0.00167,0.08254
62,1777810734101,Neutral,0.34195,0.00298,0.00391,0.34793,0.11994,0.00182,0.08258,0.33729,0.00296,0.00407,0.34833,0.12131,0.00171,0.08255
63,1777810734135,Neutral,0.34549,0.00299,0.00392,0.34771,0.11906,0.00193,0.08263,0.33975,0.00297,0.00402,0.34814,0.12063,0.00178,0.08258
64,1777810734168,Neutral,0.34736,0.00298,0.00394,0.34765,0.11865,0.00199,0.08249,0.34203,0.00297,0.004,0.348,0.12004,0.00184,0.08255
65,1777810734201,Neutral,0.34905,0.00304,0.00412,0.34741,0.11826,0.00225,0.08269,0.34414,0.00299,0.00404,0.34782,0.11951,0.00196,0.08259
66,1777810734235,Neutral,0.34875,0.00327,0.00515,0.34589,0.11814,0.00216,0.08374,0.34552,0.00308,0.00437,0.34724,0.1191,0.00202,0.08294
67,1777810734268,Neutral,0.34874,0.00343,0.00619,0.34562,0.11805,0.00187,0.08554,0.34649,0.00318,0.00492,0.34675,0.11878,0.00198,0.08372
68,1777810734302,Neutral,0.34809,0.00399,0.00947,0.35016,0.11796,0.00042,0.08514,0.34697,0.00342,0.00628,0.34778,0.11854,0.00151,0.08414
69,1777810734335,Neutral,0.34632,0.04862,0.01046,0.35861,0.11763,0.00063,0.08222,0.34677,0.01698,0.00754,0.35103,0.11827,0.00125,0.08357
70,1777810734368,Neutral,0.3454,0.09939,0.00842,0.37688,0.11747,0.00263,0.07665,0.34636,0.04171,0.0078,0.35878,0.11803,0.00166,0.08149
71,1777810734401,Neutral,0.3437,0.13255,0.00885,0.38919,0.11724,0.00303,0.07265,0.34556,0.06896,0.00812,0.36791,0.11779,0.00207,0.07884
72,1777810734435,Neutral,0.34186,0.14979,0.00911,0.4022,0.11713,0.00416,0.06856,0.34445,0.09321,0.00841,0.37819,0.11759,0.0027,0.07576
73,1777810734468,Neutral,0.33981,0.15755,0.01275,0.41643,0.11693,0.00225,0.0644,0.34306,0.11251,0.00971,0.38966,0.1174,0.00257,0.07235
74,1777810734501,Neutral,0.33563,0.16443,0.0146,0.42942,0.11676,0.00069,0.06087,0.34083,0.12809,0.01118,0.40159,0.1172,0.002,0.0689
75,1777810734535,Happy,0.33132,0.16971,0.01696,0.4413,0.11662,0.00089,0.0595,0.33798,0.14057,0.01291,0.4135,0.11703,0.00167,0.06608
76,1777810734568,Happy,0.32849,0.17548,0.01819,0.45111,0.11642,0.00174,0.05795,0.33513,0.15104,0.0145,0.42478,0.11685,0.00169,0.06364
77,1777810734602,Happy,0.32635,0.17927,0.0192,0.46187,0.11627,0.00213,0.05734,0.3325,0.15951,0.01591,0.43591,0.11667,0.00182,0.06175
78,1777810734668,Happy,0.32297,0.18474,0.01865,0.47127,0.11607,0.00098,0.05581,0.32964,0.16708,0.01673,0.44652,0.11649,0.00157,0.05997
79,1777810734734,Happy,0.32092,0.18873,0.0177,0.47507,0.1161,0.00147,0.05534,0.32702,0.17358,0.01702,0.45508,0.11637,0.00154,0.05858
80,1777810734768,Happy,0.31953,0.18983,0.01774,0.47513,0.11607,0.00154,0.05538,0.32477,0.17845,0.01724,0.4611,0.11628,0.00154,0.05762
81,1777810734835,Happy,0.31857,0.19061,0.01696,0.47506,0.11625,0.00221,0.05572,0.32291,0.1821,0.01715,0.46529,0.11627,0.00174,0.05705
82,1777810734868,Happy,0.31805,0.1896,0.0167,0.47483,0.11625,0.00267,0.05569,0.32145,0.18435,0.01702,0.46815,0.11627,0.00202,0.05664
83,1777810734901,Happy,0.31771,0.18952,0.01655,0.4748,0.11625,0.00294,0.0558,0.32033,0.1859,0.01688,0.47014,0.11626,0.00229,0.05639
84,1777810734934,Happy,0.31714,0.18908,0.01636,0.47446,0.11615,0.00313,0.05568,0.31937,0.18685,0.01672,0.47144,0.11623,0.00254,0.05618
85,1777810734968,Happy,0.31699,0.1896,0.01602,0.47462,0.11619,0.00346,0.05566,0.31866,0.18768,0.01651,0.47239,0.11622,0.00282,0.05602
86,1777810735002,Happy,0.31659,0.18934,0.01594,0.47448,0.1162,0.00351,0.05564,0.31804,0.18818,0.01634,0.47302,0.11621,0.00303,0.05591
87,1777810735034,Happy,0.31647,0.18958,0.0158,0.47433,0.11621,0.00364,0.05562,0.31757,0.1886,0.01618,0.47341,0.11621,0.00321,0.05582
88,1777810735067,Happy,0.31608,0.18955,0.01575,0.47443,0.11612,0.00381,0.05565,0.31712,0.18888,0.01605,0.47372,0.11618,0.00339,0.05577
89,1777810735101,Happy,0.31543,0.1896,0.01565,0.47458,0.11617,0.00396,0.05569,0.31662,0.1891,0.01593,0.47398,0.11618,0.00356,0.05575
90,1777810735135,Happy,0.31492,0.18942,0.01563,0.47456,0.11615,0.00393,0.05572,0.31611,0.18919,0.01584,0.47415,0.11617,0.00367,0.05574
91,1777810735167,Happy,0.31468,0.18983,0.01545,0.47455,0.11618,0.00402,0.05577,0.31568,0.18938,0.01572,0.47427,0.11617,0.00378,0.05575
92,1777810735201,Happy,0.31435,0.18984,0.01537,0.47442,0.11623,0.00403,0.05582,0.31528,0.18952,0.01562,0.47431,0.11619,0.00385,0.05577
93,1777810735235,Happy,0.31397,0.19037,0.01517,0.47398,0.11625,0.00404,0.05588,0.31489,0.18978,0.01548,0.47421,0.11621,0.00391,0.05581
94,1777810735301,Happy,0.31347,0.19045,0.0151,0.47365,0.11639,0.00415,0.05598,0.31446,0.18998,0.01537,0.47404,0.11626,0.00398,0.05586
95,1777810735334,Happy,0.31329,0.19053,0.01501,0.47348,0.11656,0.00419,0.05609,0.31411,0.19015,0.01526,0.47387,0.11635,0.00404,0.05593
96,1777810735368,Happy,0.31256,0.19011,0.01498,0.47304,0.11669,0.0042,0.05611,0.31365,0.19014,0.01518,0.47363,0.11645,0.00409,0.05598
97,1777810735402,Happy,0.31212,0.1898,0.01494,0.4726,0.11675,0.00422,0.05615,0.31319,0.19003,0.0151,0.47332,0.11654,0.00413,0.05603
98,1777810735435,Happy,0.31181,0.18943,0.01485,0.47233,0.11679,0.00423,0.05639,0.31277,0.18985,0.01503,0.47302,0.11661,0.00416,0.05614
99,1777810735469,Happy,0.3116,0.18907,0.01481,0.47212,0.11678,0.00422,0.05648,0.31242,0.18962,0.01496,0.47275,0.11666,0.00418,0.05624
100,1777810735535,Happy,0.31145,0.18989,0.0145,0.47136,0.11688,0.00429,0.05658,0.31213,0.1897,0.01483,0.47233,0.11673,0.00421,0.05634
101,1777810735568,Happy,0.31132,0.19011,0.01439,0.47067,0.1169,0.00427,0.05663,0.31189,0.18982,0.0147,0.47183,0.11678,0.00423,0.05643
102,1777810735601,Happy,0.31109,0.1904,0.01429,0.4704,0.11682,0.00419,0.05679,0.31165,0.19,0.01457,0.4714,0.11679,0.00422,0.05654
103,1777810735635,Happy,0.31102,0.18998,0.01428,0.46997,0.11684,0.0042,0.05679,0.31146,0.18999,0.01449,0.47097,0.1168,0.00421,0.05661
104,1777810735668,Happy,0.31093,0.18896,0.01432,0.46978,0.11683,0.00425,0.05679,0.3113,0.18968,0.01444,0.47061,0.11681,0.00422,0.05667
105,1777810735701,Happy,0.31091,0.18834,0.01411,0.46868,0.11683,0.00501,0.05679,0.31118,0.18928,0.01434,0.47003,0.11682,0.00446,0.0567
106,1777810735734,Happy,0.31067,0.18768,0.01394,0.46771,0.11678,0.00564,0.05672,0.31103,0.1888,0.01422,0.46934,0.11681,0.00481,0.05671
107,1777810735767,Happy,0.30945,0.18553,0.01443,0.46734,0.11668,0.00597,0.05682,0.31056,0.18782,0.01428,0.46874,0.11677,0.00516,0.05674
108,1777810735802,Happy,0.30849,0.18308,0.01476,0.46733,0.11675,0.00642,0.05675,0.30994,0.1864,0.01442,0.46831,0.11676,0.00554,0.05674
109,1777810735867,Happy,0.3082,0.17971,0.01496,0.46645,0.11666,0.00627,0.05618,0.30942,0.18439,0.01458,0.46775,0.11673,0.00576,0.05657
110,1777810735901,Happy,0.30855,0.17844,0.0149,0.46619,0.1165,0.00578,0.05621,0.30916,0.18261,0.01468,0.46729,0.11666,0.00576,0.05646
111,1777810735935,Happy,0.3095,0.17574,0.00945,0.46065,0.11637,0.00293,0.0562,0.30926,0.18055,0.01311,0.4653,0.11658,0.00491,0.05638
112,1777810735968,Neutral,0.31528,0.17828,-0.00249,0.43961,0.1162,0.01573,0.06103,0.31107,0.17987,0.00843,0.45759,0.11646,0.00816,0.05778
113,1777810736001,Neutral,0.32797,0.14727,-0.0095,0.39878,0.11576,0.01455,0.07198,0.31614,0.17009,0.00305,0.43995,0.11625,0.01008,0.06204
114,1777810736034,Neutral,0.34017,0.09148,-0.00226,0.37146,0.11597,0.00614,0.08293,0.32335,0.1465,0.00146,0.4194,0.11617,0.0089,0.06831
115,1777810736067,Neutral,0.34704,0.03611,0.00113,0.35635,0.11599,0.00015,0.08622,0.33045,0.11338,0.00136,0.40049,0.11611,0.00627,0.07368
116,1777810736101,Sad,0.3486,0.01779,0.00137,0.34863,0.11613,0.00098,0.08655,0.3359,0.08471,0.00136,0.38493,0.11612,0.00468,0.07754
117,1777810736134,Sad,0.34966,0.00857,0.00229,0.3461,0.11589,0.00168,0.08738,0.34003,0.06186,0.00164,0.37328,0.11605,0.00378,0.08049
118,1777810736168,Sad,0.34987,0.00563,0.00185,0.34491,0.11575,0.00215,0.0871,0.34298,0.04499,0.0017,0.36477,0.11596,0.00329,0.08247
119,1777810736201,Sad,0.34998,0.00254,0.00071,0.3436,0.11567,0.0035,0.08736,0.34508,0.03226,0.00141,0.35842,0.11587,0.00335,0.08394
120,1777810736234,Sad,0.34981,0.00468,8e-05,0.34297,0.11573,0.0037,0.08817,0.3465,0.02399,0.00101,0.35378,0.11583,0.00346,0.08521
121,1777810736267,Sad,0.34978,0.00747,-0.00096,0.34206,0.11572,0.00319,0.08788,0.34748,0.01903,0.00042,0.35027,0.1158,0.00338,0.08601
122,1777810736301,Sad,0.34917,0.00916,-0.00109,0.34287,0.11581,0.00345,0.08776,0.34799,0.01607,-4e-05,0.34805,0.1158,0.0034,0.08653
123,1777810736334,Sad,0.34974,0.00949,-0.00059,0.34167,0.11573,0.00324,0.08813,0.34851,0.0141,-0.0002,0.34613,0.11578,0.00335,0.08701
124,1777810736367,Sad,0.35148,0.0086,-0.00084,0.34142,0.11578,0.00338,0.08827,0.3494,0.01245,-0.00039,0.34472,0.11578,0.00336,0.08739
125,1777810736401,Sad,0.35071,0.00736,-0.00088,0.34067,0.1158,0.00362,0.08826,0.3498,0.01092,-0.00054,0.34351,0.11578,0.00344,0.08765
126,1777810736434,Sad,0.34814,0.00636,-0.00069,0.34035,0.11598,0.00375,0.08843,0.3493,0.00955,-0.00058,0.34256,0.11584,0.00353,0.08789
127,1777810736501,Sad,0.34882,0.00467,-0.00098,0.33964,0.11636,0.00433,0.08904,0.34916,0.00809,-0.0007,0.34168,0.116,0.00377,0.08823
128,1777810736567,Sad,0.34882,0.00391,-0.00187,0.33855,0.11616,0.00532,0.08847,0.34906,0.00683,-0.00105,0.34074,0.11605,0.00424,0.0883
129,1777810736634,Sad,0.34689,0.00394,-0.00127,0.33924,0.1154,0.00625,0.08806,0.34841,0.00596,-0.00112,0.34029,0.11585,0.00484,0.08823
130,1777810736700,Sad,0.3496,0.00317,-0.00094,0.33951,0.11512,0.00677,0.0873,0.34876,0.00513,-0.00106,0.34006,0.11563,0.00542,0.08795
131,1777810736734,Sad,0.34977,0.00278,-0.00069,0.3398,0.11533,0.00682,0.08716,0.34907,0.00442,-0.00095,0.33998,0.11554,0.00584,0.08771
132,1777810736767,Sad,0.35018,0.00248,-0.00052,0.33962,0.1154,0.00669,0.08732,0.3494,0.00384,-0.00082,0.33987,0.1155,0.0061,0.0876
133,1777810736800,Sad,0.34958,0.00244,-0.00053,0.33958,0.11541,0.00656,0.08729,0.34945,0.00342,-0.00073,0.33979,0.11547,0.00623,0.0875
134,1777810736834,Sad,0.34883,0.00244,-0.0006,0.33973,0.11542,0.00632,0.08725,0.34927,0.00312,-0.00069,0.33977,0.11546,0.00626,0.08743
135,1777810736867,Sad,0.348,0.00244,-0.00065,0.3399,0.11547,0.00617,0.08727,0.34889,0.00292,-0.00068,0.33981,0.11546,0.00623,0.08738
136,1777810736900,Sad,0.34783,0.00238,-0.00068,0.3399,0.11549,0.00614,0.0873,0.34857,0.00276,-0.00068,0.33984,0.11547,0.00621,0.08736
137,1777810736934,Sad,0.34874,0.00235,-0.00095,0.34,0.11536,0.00592,0.0871,0.34862,0.00264,-0.00076,0.33989,0.11544,0.00612,0.08728
138,1777810736967,Sad,0.34866,0.00236,-0.00113,0.34032,0.1153,0.00553,0.08687,0.34863,0.00255,-0.00087,0.34002,0.11539,0.00594,0.08716
139,1777810737000,Sad,0.34799,0.00239,-0.00126,0.3404,0.11531,0.0054,0.08691,0.34844,0.0025,-0.00099,0.34013,0.11537,0.00578,0.08708
140,1777810737037,Sad,0.34821,0.00254,-0.00155,0.34058,0.11548,0.00518,0.08687,0.34837,0.00252,-0.00115,0.34027,0.1154,0.0056,0.08702
141,1777810737101,Sad,0.34809,0.0025,-0.00182,0.34105,0.1154,0.00491,0.08719,0.34829,0.00251,-0.00135,0.3405,0.1154,0.00539,0.08707
142,1777810737167,Sad,0.35194,0.00239,-0.00198,0.3415,0.1156,0.00427,0.08726,0.34938,0.00248,-0.00154,0.3408,0.11546,0.00505,0.08713
143,1777810737234,Sad,0.35392,0.00235,-0.00183,0.34166,0.11527,0.00358,0.08741,0.35074,0.00244,-0.00163,0.34106,0.1154,0.00461,0.08721
144,1777810737301,Sad,0.3558,0.00245,-0.00229,0.34129,0.11503,0.00299,0.08621,0.35226,0.00244,-0.00183,0.34113,0.11529,0.00412,0.08691
145,1777810737367,Sad,0.32663,0.00256,-0.0027,0.34186,0.12148,0.00246,0.08487,0.34457,0.00247,-0.00209,0.34135,0.11715,0.00363,0.0863
146,1777810737434,Sad,0.31483,0.00259,-0.00303,0.34245,0.12378,0.00183,0.08402,0.33565,0.00251,-0.00237,0.34168,0.11914,0.00309,0.08562
147,1777810737500,Neutral,0.31526,0.00268,-0.00323,0.34142,0.12442,0.00146,0.08335,0.32953,0.00256,-0.00263,0.3416,0.12072,0.0026,0.08493
148,1777810737568,Neutral,0.31482,0.00277,-0.00384,0.34158,0.12486,0.00104,0.08331,0.32512,0.00262,-0.00299,0.3416,0.12196,0.00213,0.08445
149,1777810737634,Neutral,0.31508,0.00322,-0.00436,0.3416,0.12522,0.0007,0.08294,0.32211,0.0028,-0.0034,0.3416,0.12294,0.0017,0.084
150,1777810737700,Neutral,0.31516,0.0032,-0.00465,0.34174,0.12555,0.00048,0.08274,0.32002,0.00292,-0.00378,0.34164,0.12372,0.00134,0.08362
151,1777810737767,Neutral,0.31476,0.0031,-0.00475,0.3421,0.12564,0.00012,0.08251,0.31845,0.00298,-0.00407,0.34178,0.1243,0.00097,0.08328
152,1777810737833,Neutral,0.31512,0.00296,-0.00466,0.34293,0.12563,0.00019,0.08275,0.31745,0.00297,-0.00425,0.34212,0.1247,0.00074,0.08313
153,1777810737867,Neutral,0.31531,0.00298,-0.00472,0.34301,0.12574,0.00019,0.08288,0.3168,0.00297,-0.00439,0.34239,0.12501,0.00057,0.08305
154,1777810737900,Neutral,0.31512,0.0031,-0.00487,0.34291,0.1258,0.00014,0.08314,0.3163,0.00301,-0.00453,0.34254,0.12525,0.00044,0.08308
155,1777810737933,Neutral,0.31542,0.00309,-0.00491,0.34287,0.12585,0.00022,0.08338,0.31603,0.00303,-0.00465,0.34264,0.12543,0.00038,0.08317
156,1777810737967,Neutral,0.31618,0.00299,-0.00489,0.3429,0.12588,0.00019,0.08342,0.31608,0.00302,-0.00472,0.34272,0.12556,0.00032,0.08324
157,1777810738000,Neutral,0.31672,0.00308,-0.00482,0.34285,0.12577,0.00023,0.08368,0.31627,0.00304,-0.00475,0.34276,0.12562,0.00029,0.08337
158,1777810738034,Neutral,0.31708,0.00309,-0.00487,0.34249,0.12572,0.00017,0.08372,0.31651,0.00305,-0.00479,0.34268,0.12565,0.00026,0.08348
159,1777810738100,Neutral,0.31731,0.00308,-0.00476,0.34245,0.12594,0.00041,0.08405,0.31675,0.00306,-0.00478,0.34261,0.12574,0.0003,0.08365
160,1777810738133,Neutral,0.31829,0.00303,-0.00487,0.34248,0.12583,0.00054,0.08393,0.31721,0.00305,-0.00481,0.34257,0.12577,0.00037,0.08373
161,1777810738167,Neutral,0.31869,0.00305,-0.00491,0.34245,0.12579,0.00076,0.08426,0.31765,0.00305,-0.00484,0.34253,0.12577,0.00049,0.08389
162,1777810738200,Neutral,0.31824,0.00316,-0.00497,0.34248,0.12573,0.00095,0.08431,0.31783,0.00309,-0.00488,0.34252,0.12576,0.00063,0.08402
163,1777810738233,Neutral,0.31763,0.00323,-0.00504,0.34246,0.12577,0.00104,0.08437,0.31777,0.00313,-0.00493,0.3425,0.12576,0.00075,0.08413
164,1777810738267,Neutral,0.3177,0.00323,-0.00498,0.3422,0.12576,0.00112,0.08444,0.31775,0.00316,-0.00494,0.34241,0.12576,0.00086,0.08422
