frame,timestamp,emotion,ear_avg_raw,mar_raw,smile_coeff_raw,mouth_width_raw,brow_dist_raw,mouth_asymmetry_raw,upper_lip_raise_raw,ear_avg_smooth,mar_smooth,smile_coeff_smooth,mouth_width_smooth,brow_dist_smooth,mouth_asymmetry_smooth,upper_lip_raise_smooth
332,1777810861375,Neutral,0.42374,0.07122,-0.01336,0.33259,0.10068,0.00055,0.081,0.39121,0.02325,-0.00852,0.34638,0.10912,0.00245,0.08141
333,1777810861409,Neutral,0.42687,0.20434,-0.02205,0.32365,0.09915,0.00323,0.0797,0.40191,0.07757,-0.01258,0.33956,0.10613,0.00269,0.0809
334,1777810861442,Fear,0.42343,0.27174,-0.02725,0.31519,0.09886,0.00218,0.07934,0.40836,0.13582,-0.01698,0.33225,0.10395,0.00253,0.08043
335,1777810861507,Fear,0.41264,0.32139,-0.03305,0.31288,0.09895,0.00329,0.07853,0.40965,0.19149,-0.0218,0.32644,0.10245,0.00276,0.07986
336,1777810861541,Fear,0.40658,0.32713,-0.03594,0.31247,0.0992,0.00289,0.0782,0.40873,0.23218,-0.02604,0.32225,0.10147,0.0028,0.07936
337,1777810861574,Fear,0.40374,0.33664,-0.03723,0.31003,0.09942,0.00276,0.07841,0.40723,0.26352,-0.0294,0.31858,0.10086,0.00279,0.07908
338,1777810861608,Fear,0.39982,0.33899,-0.03858,0.30895,0.09966,0.00256,0.07862,0.40501,0.28616,-0.03215,0.31569,0.1005,0.00272,0.07894
339,1777810861642,Fear,0.3986,0.33968,-0.0386,0.30807,0.09989,0.00247,0.07885,0.40309,0.30222,-0.03409,0.31341,0.10032,0.00264,0.07891
340,1777810861675,Neutral,0.39631,0.33841,-0.03858,0.30747,0.1006,0.00224,0.07915,0.40105,0.31308,-0.03543,0.31163,0.1004,0.00252,0.07898
341,1777810861741,Neutral,0.39448,0.33458,-0.03908,0.30753,0.10135,0.00211,0.08001,0.39908,0.31953,-0.03653,0.3104,0.10069,0.0024,0.07929
342,1777810861808,Neutral,0.39433,0.33896,-0.04018,0.30792,0.10149,0.00167,0.08085,0.39766,0.32536,-0.03762,0.30965,0.10093,0.00218,0.07976
343,1777810861841,Neutral,0.3929,0.33725,-0.03935,0.30848,0.10195,0.00142,0.0814,0.39623,0.32892,-0.03814,0.3093,0.10124,0.00195,0.08025
344,1777810861875,Neutral,0.39179,0.32724,-0.03859,0.30892,0.10207,0.00076,0.08208,0.3949,0.32842,-0.03827,0.30919,0.10148,0.00159,0.0808
345,1777810861941,Neutral,0.3899,0.30856,-0.03646,0.30996,0.1028,0.00025,0.08271,0.3934,0.32246,-0.03773,0.30942,0.10188,0.00119,0.08137
346,1777810862007,Neutral,0.38806,0.29458,-0.03569,0.31138,0.10311,7e-05,0.08288,0.3918,0.3141,-0.03712,0.31,0.10225,0.00085,0.08182
347,1777810862040,Neutral,0.38828,0.28355,-0.03541,0.31211,0.10348,1e-05,0.08273,0.39074,0.30493,-0.03661,0.31064,0.10262,0.0006,0.0821
348,1777810862074,Neutral,0.3873,0.27486,-0.03507,0.31265,0.10369,0.00016,0.08304,0.38971,0.29591,-0.03615,0.31124,0.10294,0.00047,0.08238
349,1777810862108,Neutral,0.38364,0.2558,-0.03483,0.31386,0.10487,8e-05,0.08297,0.38789,0.28388,-0.03575,0.31203,0.10352,0.00035,0.08256
350,1777810862175,Neutral,0.35678,0.23774,-0.03462,0.31939,0.11124,0.00066,0.08288,0.37856,0.27004,-0.03541,0.31423,0.10584,0.00044,0.08265
351,1777810862241,Neutral,0.35195,0.23773,-0.03441,0.32006,0.11352,0.00046,0.08326,0.37057,0.26035,-0.03511,0.31598,0.10814,0.00045,0.08284
352,1777810862308,Neutral,0.34881,0.23801,-0.03484,0.32137,0.11486,0.00053,0.08179,0.36404,0.25365,-0.03503,0.3176,0.11016,0.00047,0.08252
353,1777810862341,Neutral,0.3488,0.23631,-0.03435,0.32189,0.11527,0.00123,0.08188,0.35947,0.24844,-0.03482,0.31889,0.11169,0.0007,0.08233
354,1777810862408,Sad,0.34908,0.22728,-0.03314,0.32229,0.11661,0.00115,0.08181,0.35635,0.2421,-0.03432,0.31991,0.11317,0.00083,0.08217
355,1777810862474,Sad,0.34978,0.22156,-0.03221,0.32292,0.117,0.00044,0.08106,0.35438,0.23593,-0.03369,0.32081,0.11432,0.00072,0.08184
356,1777810862542,Sad,0.35019,0.22411,-0.03262,0.32432,0.11735,0.00013,0.08114,0.35312,0.23239,-0.03337,0.32186,0.11523,0.00054,0.08163
357,1777810862607,Sad,0.35517,0.22202,-0.03193,0.32532,0.11666,0.00012,0.0805,0.35374,0.22928,-0.03293,0.3229,0.11566,0.00041,0.08129
358,1777810862674,Sad,0.35948,0.22361,-0.03198,0.32554,0.11614,0.00026,0.08002,0.35546,0.22758,-0.03265,0.32369,0.1158,0.00037,0.08091
359,1777810862741,Sad,0.36499,0.22392,-0.03206,0.32562,0.11532,9e-05,0.07999,0.35832,0.22648,-0.03247,0.32427,0.11566,0.00028,0.08063
360,1777810862808,Sad,0.36828,0.22253,-0.03235,0.32561,0.11483,0.0002,0.07988,0.36131,0.22529,-0.03243,0.32467,0.11541,0.00026,0.08041
361,1777810862874,Sad,0.36675,0.22442,-0.03285,0.32565,0.11509,5e-05,0.07999,0.36294,0.22503,-0.03256,0.32496,0.11531,0.00019,0.08028
362,1777810862941,Sad,0.36679,0.22495,-0.0329,0.32604,0.11515,0.00045,0.0798,0.3641,0.22501,-0.03266,0.32529,0.11526,0.00027,0.08014
363,1777810863008,Sad,0.36735,0.22635,-0.03317,0.32662,0.1152,0.00043,0.07938,0.36507,0.22541,-0.03281,0.32569,0.11524,0.00032,0.07991
364,1777810863072,Sad,0.36211,0.22623,-0.03283,0.32605,0.11352,0.00063,0.07912,0.36418,0.22566,-0.03282,0.3258,0.11473,0.00041,0.07967
365,1777810863106,Sad,0.36922,0.22619,-0.03273,0.32576,0.11108,0.00071,0.07903,0.36569,0.22582,-0.03279,0.32579,0.11363,0.0005,0.07948
366,1777810863140,Sad,0.3719,0.22592,-0.03258,0.32558,0.10991,0.00073,0.07909,0.36755,0.22585,-0.03273,0.32572,0.11252,0.00057,0.07936
367,1777810863207,Neutral,0.37377,0.21881,-0.03091,0.32621,0.10919,0.0012,0.07929,0.36942,0.22374,-0.03218,0.32587,0.11152,0.00076,0.07934
368,1777810863240,Neutral,0.37322,0.21604,-0.03064,0.32607,0.10908,0.00173,0.07943,0.37056,0.22143,-0.03172,0.32593,0.11079,0.00105,0.07937
369,1777810863274,Neutral,0.37322,0.21075,-0.02941,0.326,0.10855,0.00206,0.07939,0.37136,0.21822,-0.03103,0.32595,0.11012,0.00135,0.07938
370,1777810863341,Neutral,0.37746,0.20145,-0.02842,0.32666,0.10871,0.00221,0.07828,0.37319,0.21319,-0.03024,0.32616,0.10969,0.00161,0.07905
371,1777810863407,Neutral,0.3811,0.2029,-0.02861,0.32712,0.10863,0.00224,0.07931,0.37556,0.2101,-0.02975,0.32645,0.10937,0.0018,0.07913
372,1777810863439,Neutral,0.37769,0.20631,-0.02848,0.32716,0.10864,0.00268,0.07964,0.3762,0.20896,-0.02937,0.32666,0.10915,0.00206,0.07928
373,1777810863473,Neutral,0.37577,0.20365,-0.02809,0.32695,0.10847,0.00221,0.0799,0.37607,0.20737,-0.02899,0.32675,0.10895,0.00211,0.07947
374,1777810863508,Neutral,0.37413,0.20259,-0.02842,0.32656,0.1083,0.0022,0.07998,0.37549,0.20594,-0.02882,0.32669,0.10875,0.00213,0.07962
375,1777810863574,Neutral,0.37447,0.20082,-0.02775,0.32615,0.10798,0.00294,0.0802,0.37519,0.2044,-0.0285,0.32653,0.10852,0.00238,0.0798
376,1777810863640,Neutral,0.37575,0.19899,-0.02704,0.32572,0.10744,0.00263,0.08061,0.37535,0.20278,-0.02806,0.32628,0.1082,0.00245,0.08004
377,1777810863707,Neutral,0.37474,0.19509,-0.02726,0.32564,0.10779,0.00238,0.08088,0.37517,0.20047,-0.02782,0.32609,0.10808,0.00243,0.08029
378,1777810863740,Neutral,0.37379,0.19393,-0.02666,0.32598,0.10785,0.00252,0.08043,0.37476,0.19851,-0.02747,0.32606,0.10801,0.00246,0.08033
379,1777810863806,Neutral,0.35529,0.19156,-0.02724,0.32719,0.11457,0.00224,0.08107,0.36892,0.19642,-0.0274,0.3264,0.10998,0.00239,0.08055
380,1777810863839,Sad,0.33622,0.19466,-0.02827,0.32746,0.12073,0.00231,0.08069,0.35911,0.1959,-0.02766,0.32672,0.1132,0.00237,0.0806
381,1777810863873,Sad,0.33016,0.19583,-0.02906,0.32728,0.12241,0.00187,0.08058,0.35042,0.19588,-0.02808,0.32689,0.11596,0.00222,0.08059
382,1777810863942,Sad,0.33178,0.19249,-0.02862,0.32772,0.12279,0.00095,0.07988,0.34483,0.19486,-0.02825,0.32714,0.11801,0.00184,0.08038
383,1777810864007,Sad,0.33648,0.19301,-0.02916,0.32796,0.12166,0.00071,0.07928,0.34233,0.19431,-0.02852,0.32738,0.1191,0.0015,0.08005
384,1777810864074,Sad,0.33983,0.19211,-0.02878,0.32806,0.12127,0.00047,0.07967,0.34158,0.19365,-0.0286,0.32759,0.11975,0.00119,0.07993
385,1777810864141,Sad,0.34488,0.19434,-0.02883,0.32759,0.1207,0.0005,0.07946,0.34257,0.19385,-0.02867,0.32759,0.12004,0.00098,0.07979
386,1777810864207,Sad,0.34606,0.19677,-0.02933,0.32753,0.12028,0.00057,0.07931,0.34362,0.19473,-0.02887,0.32757,0.12011,0.00086,0.07965
387,1777810864274,Sad,0.34643,0.19822,-0.02952,0.32715,0.12005,0.00042,0.07938,0.34446,0.19578,-0.02906,0.32745,0.12009,0.00073,0.07957
388,1777810864341,Sad,0.34131,0.19851,-0.02977,0.32715,0.12018,0.0005,0.07883,0.34352,0.19659,-0.02927,0.32736,0.12012,0.00066,0.07935
389,1777810864407,Sad,0.34075,0.19898,-0.02926,0.32754,0.12023,0.00014,0.07813,0.34269,0.19731,-0.02927,0.32741,0.12015,0.0005,0.07898
390,1777810864440,Sad,0.33652,0.20014,-0.02911,0.32802,0.12095,0.00033,0.07845,0.34084,0.19816,-0.02922,0.3276,0.12039,0.00045,0.07882
391,1777810864506,Neutral,0.12443,0.18888,-0.02895,0.32694,0.15118,0.00034,0.08024,0.27591,0.19538,-0.02914,0.3274,0.12963,0.00042,0.07925
392,1777810864539,Neutral,0.0437,0.16031,-0.02592,0.32907,0.16638,0.00214,0.08026,0.20625,0.18486,-0.02817,0.3279,0.14065,0.00093,0.07955
393,1777810864605,Neutral,0.03899,0.04807,-0.01152,0.3354,0.16933,0.00578,0.08138,0.15607,0.14382,-0.02318,0.33015,0.14926,0.00239,0.0801
394,1777810864639,Neutral,0.04124,0.01323,-0.00604,0.33636,0.16796,0.00788,0.08111,0.12162,0.10465,-0.01804,0.33201,0.15487,0.00404,0.0804
395,1777810864673,Neutral,0.09942,0.00422,-0.00221,0.34198,0.16083,0.00664,0.07879,0.11496,0.07452,-0.01329,0.335,0.15666,0.00482,0.07992
396,1777810864740,Neutral,0.21842,0.00584,-0.00399,0.34964,0.14557,0.00722,0.07799,0.146,0.05391,-0.0105,0.33939,0.15333,0.00554,0.07934
397,1777810864806,Neutral,0.13293,0.0022,-0.00511,0.3468,0.16786,0.01081,0.07671,0.14208,0.0384,-0.00888,0.34162,0.15769,0.00712,0.07855
398,1777810864839,Neutral,0.10635,0.00179,-0.00558,0.34623,0.17416,0.01157,0.07581,0.13136,0.02742,-0.00789,0.343,0.16263,0.00846,0.07773
399,1777810864873,Neutral,0.07764,0.00197,-0.00507,0.34506,0.17534,0.01259,0.07671,0.11524,0.01978,-0.00704,0.34362,0.16644,0.0097,0.07742
400,1777810864907,Neutral,0.146,0.00184,-0.00557,0.34599,0.16266,0.01129,0.07685,0.12447,0.0144,-0.0066,0.34433,0.16531,0.01018,0.07725
401,1777810864974,Neutral,0.22841,0.00228,-0.00594,0.34861,0.15028,0.00775,0.07751,0.15565,0.01076,-0.0064,0.34561,0.1608,0.00945,0.07733
402,1777810865040,Neutral,0.27149,0.00281,-0.00994,0.34627,0.14377,0.0057,0.07833,0.1904,0.00838,-0.00746,0.34581,0.15569,0.00832,0.07763
403,1777810865107,Neutral,0.28201,0.00219,-0.01322,0.34909,0.14279,0.00483,0.07854,0.21789,0.00652,-0.00919,0.34679,0.15182,0.00727,0.0779
404,1777810865140,Neutral,0.29058,0.00306,-0.01385,0.34943,0.14134,0.00274,0.07562,0.2397,0.00548,-0.01059,0.34758,0.14868,0.00591,0.07722
405,1777810865206,Neutral,0.26884,0.00329,-0.01453,0.35155,0.14421,0.00237,0.07454,0.24844,0.00482,-0.01177,0.34877,0.14734,0.00485,0.07641
406,1777810865239,Neutral,0.27291,0.00351,-0.01514,0.34937,0.14452,0.00241,0.07449,0.25578,0.00443,-0.01278,0.34895,0.14649,0.00412,0.07584
407,1777810865272,Neutral,0.27423,0.00294,-0.01654,0.34703,0.1441,0.00329,0.07576,0.26131,0.00398,-0.01391,0.34838,0.14577,0.00387,0.07581
408,1777810865305,Neutral,0.27756,0.00232,-0.01737,0.34632,0.1441,0.00383,0.07807,0.26619,0.00349,-0.01495,0.34776,0.14527,0.00386,0.07649
409,1777810865339,Neutral,0.2856,0.0025,-0.02135,0.34597,0.14288,0.00625,0.07614,0.27201,0.00319,-0.01687,0.34722,0.14455,0.00458,0.07639
410,1777810865373,Neutral,0.28622,0.00251,-0.02113,0.34054,0.14296,0.00863,0.07621,0.27627,0.00298,-0.01815,0.34522,0.14407,0.00579,0.07633
411,1777810865440,Neutral,0.3066,0.00571,-0.02091,0.34968,0.14081,0.00282,0.07629,0.28537,0.0038,-0.01898,0.34656,0.14309,0.0049,0.07632
412,1777810865506,Neutral,0.27719,0.00401,-0.01893,0.34619,0.14055,0.00096,0.07862,0.28292,0.00387,-0.01896,0.34645,0.14233,0.00372,0.07701
413,1777810865574,Neutral,0.26678,0.00495,-0.01669,0.34593,0.14354,0.00423,0.08021,0.27807,0.00419,-0.01828,0.34629,0.14269,0.00387,0.07797
414,1777810865606,Neutral,0.27627,0.00256,-0.01212,0.3445,0.14276,0.0049,0.07795,0.27753,0.0037,-0.01643,0.34575,0.14271,0.00418,0.07796
415,1777810865674,Neutral,0.29153,0.00062,-0.00929,0.33773,0.13581,0.00107,0.08252,0.28173,0.00278,-0.01429,0.34335,0.14064,0.00325,0.07933
416,1777810865740,Neutral,0.32766,0.00301,-0.01234,0.31728,0.12994,0.00978,0.07706,0.29551,0.00285,-0.01371,0.33553,0.13743,0.00521,0.07865
417,1777810865807,Neutral,0.31997,0.00365,-0.01172,0.32099,0.12982,0.01241,0.07849,0.30285,0.00309,-0.01311,0.33117,0.13515,0.00737,0.0786
418,1777810865840,Neutral,0.32051,0.00279,-0.0085,0.3252,0.12885,0.00556,0.08089,0.30815,0.003,-0.01173,0.32938,0.13326,0.00683,0.07929
419,1777810865906,Neutral,0.31726,0.00327,-0.01015,0.33012,0.131,0.00248,0.08065,0.31088,0.00308,-0.01125,0.3296,0.13258,0.00552,0.0797
420,1777810865938,Neutral,0.3145,0.00182,-0.01,0.33073,0.13151,0.00295,0.08029,0.31197,0.0027,-0.01088,0.32994,0.13226,0.00475,0.07987
421,1777810865972,Neutral,0.31803,0.00488,-0.01237,0.32862,0.13179,0.00135,0.08192,0.31378,0.00336,-0.01132,0.32954,0.13212,0.00373,0.08049
422,1777810866005,Neutral,0.31655,0.01952,-0.01488,0.31138,0.13055,0.0007,0.08625,0.31461,0.0082,-0.01239,0.3241,0.13165,0.00282,0.08222
423,1777810866040,Neutral,0.3239,0.02865,-0.01469,0.31055,0.13228,0.00156,0.08646,0.3174,0.01434,-0.01308,0.32003,0.13184,0.00244,0.08349
424,1777810866073,Neutral,0.31776,0.04852,-0.01667,0.3079,0.13201,0.0077,0.08447,0.31751,0.02459,-0.01416,0.31639,0.13189,0.00402,0.08378
425,1777810866140,Neutral,0.33811,0.05382,-0.01731,0.30781,0.12903,0.01201,0.08287,0.32369,0.03336,-0.0151,0.31382,0.13103,0.00642,0.08351
426,1777810866205,Neutral,0.32511,0.02643,-0.01939,0.3142,0.13063,0.00836,0.08353,0.32411,0.03128,-0.01639,0.31393,0.13091,0.007,0.08352
427,1777810866239,Neutral,0.32788,0.10534,-0.01974,0.31526,0.1278,0.00953,0.08249,0.32524,0.0535,-0.01739,0.31433,0.12998,0.00776,0.08321
428,1777810866273,Neutral,0.3301,0.14596,-0.02088,0.31597,0.12765,0.00772,0.08266,0.3267,0.08124,-0.01844,0.31482,0.12928,0.00775,0.08304
429,1777810866306,Neutral,0.32407,0.1641,-0.0257,0.31381,0.12815,0.00757,0.08171,0.32591,0.1061,-0.02062,0.31452,0.12894,0.0077,0.08264
430,1777810866338,Neutral,0.32029,0.17475,-0.02791,0.31009,0.12917,0.00672,0.08207,0.32423,0.12669,-0.02281,0.31319,0.12901,0.0074,0.08247
431,1777810866372,Neutral,0.32316,0.18717,-0.02997,0.30927,0.12862,0.00528,0.08223,0.3239,0.14484,-0.02496,0.31201,0.12889,0.00677,0.0824
432,1777810866405,Neutral,0.31902,0.20112,-0.03227,0.31225,0.1304,0.00502,0.08061,0.32244,0.16172,-0.02715,0.31208,0.12935,0.00624,0.08186
433,1777810866438,Neutral,0.3118,0.18856,-0.03105,0.31755,0.13158,0.00523,0.07971,0.31925,0.16977,-0.02832,0.31373,0.13002,0.00594,0.08122
434,1777810866472,Neutral,0.30681,0.17703,-0.02981,0.32078,0.13166,0.00552,0.07955,0.31552,0.17195,-0.02877,0.31584,0.13051,0.00581,0.08072
435,1777810866505,Neutral,0.30618,0.16338,-0.02718,0.32044,0.13132,0.00541,0.08125,0.31272,0.16938,-0.02829,0.31722,0.13075,0.00569,0.08088
436,1777810866539,Neutral,0.30121,0.12962,-0.02212,0.32264,0.13024,0.00553,0.08233,0.30927,0.15745,-0.02644,0.31884,0.1306,0.00564,0.08131
437,1777810866606,Neutral,0.28881,0.07499,-0.01567,0.32914,0.13821,0.00461,0.08451,0.30313,0.13271,-0.02321,0.32193,0.13288,0.00533,0.08227
438,1777810866671,Neutral,0.292,0.07359,-0.01659,0.32756,0.13982,0.00488,0.08284,0.29979,0.11498,-0.02122,0.32362,0.13496,0.0052,0.08244
439,1777810866705,Neutral,0.29329,0.07363,-0.01673,0.32685,0.13933,0.00469,0.08315,0.29784,0.10257,-0.01988,0.32459,0.13627,0.00504,0.08266
440,1777810866739,Neutral,0.29315,0.07583,-0.01807,0.33069,0.13909,0.00324,0.08255,0.29643,0.09455,-0.01933,0.32642,0.13712,0.0045,0.08262
441,1777810866773,Neutral,0.29492,0.06609,-0.01622,0.33368,0.13801,0.0017,0.08282,0.29598,0.08601,-0.0184,0.3286,0.13739,0.00366,0.08268
442,1777810866839,Neutral,0.30804,0.06655,-0.01656,0.33556,0.13403,0.00086,0.0839,0.2996,0.08017,-0.01785,0.33069,0.13638,0.00282,0.08305
443,1777810866872,Neutral,0.31034,0.06144,-0.01558,0.33367,0.13336,0.00116,0.08358,0.30282,0.07455,-0.01717,0.33158,0.13547,0.00232,0.08321
444,1777810866905,Neutral,0.31074,0.0649,-0.0165,0.33071,0.13265,0.00155,0.08279,0.3052,0.07166,-0.01697,0.33132,0.13462,0.00209,0.08308
445,1777810866938,Neutral,0.31186,0.06116,-0.01567,0.32926,0.1328,0.00155,0.08204,0.30719,0.06851,-0.01658,0.3307,0.13408,0.00193,0.08277
446,1777810866972,Neutral,0.31331,0.0669,-0.01646,0.32664,0.13227,0.00162,0.08179,0.30903,0.06803,-0.01654,0.32948,0.13354,0.00184,0.08247
447,1777810867006,Neutral,0.31452,0.07602,-0.01774,0.32518,0.13186,0.00172,0.08148,0.31068,0.07042,-0.0169,0.32819,0.13303,0.0018,0.08218
448,1777810867072,Neutral,0.31425,0.08209,-0.01844,0.32549,0.13122,0.00181,0.08175,0.31175,0.07393,-0.01736,0.32738,0.13249,0.0018,0.08205
449,1777810867104,Neutral,0.3153,0.08358,-0.0188,0.32585,0.13089,0.00149,0.08207,0.31282,0.07682,-0.01779,0.32692,0.13201,0.00171,0.08205
450,1777810867138,Neutral,0.31396,0.08635,-0.01966,0.32622,0.13133,0.00098,0.08134,0.31316,0.07968,-0.01835,0.32671,0.1318,0.00149,0.08184
451,1777810867171,Neutral,0.31727,0.08888,-0.02035,0.32649,0.13123,0.00118,0.08062,0.31439,0.08244,-0.01895,0.32665,0.13163,0.0014,0.08147
452,1777810867205,Neutral,0.3166,0.08696,-0.02045,0.32654,0.13107,0.00182,0.08051,0.31505,0.0838,-0.0194,0.32661,0.13146,0.00152,0.08118
453,1777810867239,Neutral,0.31774,0.08419,-0.02013,0.32661,0.13081,0.00235,0.08054,0.31586,0.08391,-0.01962,0.32661,0.13127,0.00177,0.08099
454,1777810867305,Neutral,0.31961,0.08257,-0.01995,0.32602,0.12972,0.003,0.08056,0.31699,0.08351,-0.01972,0.32644,0.1308,0.00214,0.08086
455,1777810867338,Neutral,0.32105,0.08419,-0.0202,0.32627,0.12934,0.0032,0.08056,0.3182,0.08372,-0.01986,0.32639,0.13036,0.00246,0.08077
456,1777810867371,Neutral,0.32261,0.0853,-0.0202,0.32606,0.12887,0.00313,0.08056,0.31952,0.08419,-0.01997,0.32629,0.12991,0.00266,0.08071
457,1777810867405,Neutral,0.3263,0.08585,-0.02019,0.32585,0.12807,0.00311,0.0806,0.32156,0.08469,-0.02003,0.32616,0.12936,0.00279,0.08068
458,1777810867439,Neutral,0.3296,0.08595,-0.02016,0.3257,0.12728,0.00312,0.08068,0.32397,0.08507,-0.02007,0.32602,0.12874,0.00289,0.08068
459,1777810867473,Neutral,0.3305,0.08667,-0.0202,0.32462,0.12683,0.00313,0.08067,0.32593,0.08555,-0.02011,0.3256,0.12817,0.00296,0.08068
460,1777810867539,Neutral,0.3357,0.08747,-0.02007,0.32176,0.12486,0.00337,0.08008,0.32886,0.08613,-0.0201,0.32445,0.12717,0.00309,0.0805
461,1777810867605,Sad,0.34286,0.09088,-0.02088,0.32147,0.12288,0.00348,0.07991,0.33306,0.08755,-0.02033,0.32356,0.12589,0.0032,0.08032
462,1777810867638,Sad,0.34544,0.0913,-0.02098,0.3214,0.12227,0.00349,0.07994,0.33678,0.08868,-0.02053,0.32291,0.1248,0.00329,0.0802
463,1777810867672,Sad,0.3456,0.08942,-0.0207,0.3214,0.12219,0.00346,0.07995,0.33942,0.0889,-0.02058,0.32246,0.12402,0.00334,0.08013
464,1777810867706,Sad,0.34572,0.08934,-0.02068,0.32149,0.12216,0.00346,0.07997,0.34131,0.08903,-0.02061,0.32217,0.12346,0.00338,0.08008
465,1777810867773,Sad,0.34559,0.08731,-0.02033,0.32167,0.12212,0.00338,0.08006,0.3426,0.08851,-0.02052,0.32202,0.12306,0.00338,0.08007
466,1777810867839,Sad,0.34521,0.08662,-0.02021,0.32207,0.12193,0.00334,0.08003,0.34338,0.08794,-0.02043,0.32204,0.12272,0.00337,0.08006
467,1777810867905,Sad,0.34475,0.08525,-0.01994,0.32212,0.12141,0.00314,0.08,0.34379,0.08714,-0.02028,0.32206,0.12233,0.0033,0.08004
468,1777810867939,Sad,0.34435,0.0854,-0.01993,0.32218,0.12124,0.00306,0.08,0.34396,0.08661,-0.02018,0.3221,0.122,0.00323,0.08003
469,1777810868005,Sad,0.34349,0.08636,-0.01993,0.32093,0.12106,0.00294,0.08003,0.34382,0.08654,-0.0201,0.32175,0.12172,0.00314,0.08003
470,1777810868038,Sad,0.3427,0.08795,-0.02028,0.32106,0.12116,0.00295,0.08028,0.34348,0.08696,-0.02015,0.32154,0.12155,0.00308,0.0801
471,1777810868071,Sad,0.34302,0.0866,-0.0201,0.3212,0.1212,0.00274,0.08067,0.34335,0.08685,-0.02014,0.32144,0.12145,0.00298,0.08027
472,1777810868105,Sad,0.34364,0.08555,-0.0202,0.32162,0.12139,0.00279,0.08098,0.34343,0.08646,-0.02016,0.32149,0.12143,0.00292,0.08048
473,1777810868139,Sad,0.34257,0.08265,-0.01993,0.32218,0.12154,0.00274,0.08093,0.34317,0.08532,-0.02009,0.3217,0.12146,0.00287,0.08062
474,1777810868172,Sad,0.34256,0.08017,-0.01955,0.3227,0.12152,0.00256,0.08102,0.34299,0.08377,-0.01992,0.322,0.12148,0.00277,0.08074
475,1777810868239,Sad,0.34304,0.07869,-0.01921,0.32263,0.12114,0.00271,0.08096,0.343,0.08225,-0.01971,0.32219,0.12138,0.00276,0.08081
476,1777810868305,Sad,0.34429,0.07549,-0.01849,0.32263,0.12059,0.00257,0.08142,0.34339,0.08022,-0.01934,0.32232,0.12114,0.0027,0.08099
477,1777810868338,Sad,0.34483,0.07487,-0.01846,0.32269,0.12046,0.00252,0.08138,0.34382,0.07862,-0.01908,0.32243,0.12094,0.00265,0.08111
478,1777810868371,Sad,0.34546,0.07435,-0.01846,0.32314,0.12033,0.00246,0.08141,0.34431,0.07734,-0.01889,0.32264,0.12075,0.00259,0.0812
479,1777810868405,Sad,0.34489,0.07388,-0.0185,0.32367,0.12033,0.00247,0.08142,0.34449,0.0763,-0.01878,0.32295,0.12063,0.00256,0.08127
480,1777810868470,Sad,0.34415,0.07845,-0.01914,0.32437,0.1203,0.00249,0.08133,0.34439,0.07694,-0.01889,0.32338,0.12053,0.00254,0.08129
481,1777810868505,Sad,0.34412,0.07986,-0.01924,0.32442,0.12039,0.00255,0.08131,0.34431,0.07782,-0.01899,0.32369,0.12049,0.00254,0.08129
482,1777810868538,Sad,0.34234,0.07997,-0.01933,0.32452,0.12055,0.00266,0.08133,0.34372,0.07846,-0.01909,0.32394,0.12051,0.00258,0.08131
483,1777810868571,Neutral,0.29581,0.07968,-0.01952,0.32454,0.12981,0.003,0.08151,0.32935,0.07883,-0.01922,0.32412,0.1233,0.0027,0.08137
484,1777810868605,Neutral,0.12305,0.08205,-0.02022,0.32272,0.16042,0.00402,0.081,0.26746,0.07979,-0.01952,0.3237,0.13444,0.0031,0.08126
485,1777810868639,Neutral,0.05631,0.0886,-0.0213,0.32163,0.17308,0.00485,0.0806,0.20411,0.08244,-0.02005,0.32308,0.14603,0.00362,0.08106
486,1777810868704,Neutral,0.04335,0.07404,-0.01772,0.32124,0.17554,0.00544,0.08048,0.15589,0.07992,-0.01935,0.32253,0.15488,0.00417,0.08089
487,1777810868738,Neutral,0.0845,0.05865,-0.0156,0.32368,0.17055,0.00721,0.0815,0.13447,0.07354,-0.01823,0.32287,0.15958,0.00508,0.08107
488,1777810868805,Neutral,0.12785,0.04029,-0.01246,0.33416,0.16692,0.0087,0.08054,0.13248,0.06356,-0.0165,0.32626,0.16178,0.00617,0.08091
489,1777810868838,Neutral,0.18072,0.03581,-0.0108,0.3386,0.15974,0.01049,0.08044,0.14696,0.05524,-0.01479,0.32996,0.16117,0.00746,0.08077
490,1777810868872,Neutral,0.22056,0.02368,-0.00744,0.34437,0.15387,0.01049,0.08218,0.16904,0.04577,-0.01258,0.33428,0.15898,0.00837,0.08119
491,1777810868937,Neutral,0.25414,0.00283,-0.00154,0.34182,0.147,0.01467,0.07976,0.19457,0.03289,-0.00927,0.33654,0.15539,0.01026,0.08076
492,1777810868971,Neutral,0.3094,0.00461,0.00127,0.33902,0.13408,0.00936,0.08235,0.22902,0.0244,-0.00611,0.33729,0.14899,0.00999,0.08124
493,1777810869005,Neutral,0.3361,0.00582,0.00481,0.33614,0.12685,0.00532,0.08297,0.26114,0.01883,-0.00283,0.33694,0.14235,0.00859,0.08176
494,1777810869038,Neutral,0.34487,0.00615,0.00529,0.33302,0.12424,0.00438,0.08283,0.28626,0.01503,-0.0004,0.33576,0.13692,0.00732,0.08208
