frame,timestamp,emotion,ear_avg_raw,mar_raw,smile_coeff_raw,mouth_width_raw,brow_dist_raw,mouth_asymmetry_raw,upper_lip_raise_raw,ear_avg_smooth,mar_smooth,smile_coeff_smooth,mouth_width_smooth,brow_dist_smooth,mouth_asymmetry_smooth,upper_lip_raise_smooth
352,1777817784495,Sad,0.34219,0.18294,-0.02992,0.31437,0.12831,0.00278,0.08128,0.34199,0.17825,-0.02905,0.31453,0.12855,0.00278,0.08166
353,1777817784529,Sad,0.34011,0.18326,-0.02999,0.31432,0.12837,0.00286,0.0813,0.34143,0.17975,-0.02933,0.31447,0.12849,0.0028,0.08155
354,1777817784596,Sad,0.33935,0.1792,-0.02889,0.31386,0.1247,0.00367,0.08212,0.3408,0.17959,-0.0292,0.31429,0.12735,0.00306,0.08173
355,1777817784661,Sad,0.34165,0.17615,-0.02845,0.31438,0.1228,0.00395,0.0822,0.34106,0.17856,-0.02897,0.31431,0.12599,0.00333,0.08187
356,1777817784695,Sad,0.34204,0.17405,-0.02843,0.31473,0.12237,0.00408,0.08202,0.34135,0.17721,-0.02881,0.31444,0.1249,0.00355,0.08191
357,1777817784728,Sad,0.34316,0.17211,-0.02828,0.31505,0.12205,0.00414,0.08203,0.34189,0.17568,-0.02865,0.31462,0.12405,0.00373,0.08195
358,1777817784762,Sad,0.34378,0.17111,-0.02829,0.31541,0.12184,0.00424,0.08191,0.34246,0.17431,-0.02854,0.31486,0.12339,0.00388,0.08194
359,1777817784795,Sad,0.34353,0.17121,-0.02834,0.31537,0.12179,0.0044,0.08192,0.34278,0.17338,-0.02848,0.31501,0.12291,0.00404,0.08193
360,1777817784829,Sad,0.34398,0.16805,-0.02814,0.31563,0.12171,0.00475,0.08189,0.34314,0.17178,-0.02838,0.3152,0.12255,0.00425,0.08192
361,1777817784895,Sad,0.3443,0.16192,-0.02758,0.31666,0.12176,0.00486,0.08142,0.34349,0.16882,-0.02814,0.31564,0.12231,0.00443,0.08177
362,1777817784961,Sad,0.34497,0.16027,-0.02739,0.31682,0.12183,0.00496,0.08127,0.34393,0.16626,-0.02791,0.31599,0.12217,0.00459,0.08162
363,1777817784994,Sad,0.34608,0.16018,-0.02738,0.31697,0.12166,0.00492,0.08136,0.34458,0.16444,-0.02775,0.31629,0.12201,0.00469,0.08154
364,1777817785026,Sad,0.34606,0.15981,-0.02744,0.31716,0.12151,0.00486,0.08129,0.34502,0.16305,-0.02766,0.31655,0.12186,0.00474,0.08147
365,1777817785061,Sad,0.34756,0.15908,-0.02719,0.31738,0.12128,0.00456,0.08126,0.34578,0.16186,-0.02752,0.3168,0.12169,0.00469,0.0814
366,1777817785128,Sad,0.34862,0.1581,-0.02699,0.31747,0.12111,0.0045,0.08131,0.34663,0.16073,-0.02736,0.317,0.12151,0.00463,0.08138
367,1777817785161,Sad,0.34857,0.15785,-0.02697,0.31765,0.12112,0.00443,0.08127,0.34721,0.15987,-0.02724,0.3172,0.12139,0.00457,0.08135
368,1777817785194,Sad,0.34853,0.15685,-0.02678,0.3179,0.12121,0.00441,0.08122,0.34761,0.15896,-0.02711,0.31741,0.12134,0.00452,0.08131
369,1777817785227,Sad,0.34929,0.15647,-0.02669,0.31802,0.12122,0.00448,0.08117,0.34811,0.15821,-0.02698,0.31759,0.1213,0.00451,0.08127
370,1777817785261,Sad,0.35053,0.15559,-0.0266,0.31805,0.12146,0.00446,0.08102,0.34884,0.15743,-0.02687,0.31773,0.12135,0.0045,0.08119
371,1777817785296,Sad,0.35149,0.15377,-0.02648,0.31815,0.12148,0.00477,0.08091,0.34963,0.15633,-0.02675,0.31786,0.12139,0.00458,0.08111
372,1777817785361,Sad,0.35053,0.15666,-0.02698,0.31813,0.12168,0.00427,0.08061,0.3499,0.15643,-0.02682,0.31794,0.12148,0.00449,0.08096
373,1777817785395,Sad,0.35033,0.15554,-0.02671,0.31831,0.12181,0.00386,0.08082,0.35003,0.15616,-0.02679,0.31805,0.12158,0.0043,0.08092
374,1777817785461,Sad,0.36033,0.16269,-0.02808,0.31832,0.12025,0.00408,0.08037,0.35312,0.15812,-0.02717,0.31813,0.12118,0.00423,0.08075
375,1777817785495,Sad,0.36487,0.16104,-0.02757,0.31803,0.11984,0.00401,0.08049,0.35665,0.159,-0.02729,0.3181,0.12078,0.00417,0.08067
376,1777817785529,Sad,0.36971,0.16186,-0.02743,0.31802,0.11954,0.00401,0.08073,0.36056,0.15986,-0.02733,0.31808,0.1204,0.00412,0.08069
377,1777817785593,Sad,0.37772,0.16508,-0.02804,0.31804,0.11815,0.0036,0.08121,0.36571,0.16142,-0.02755,0.31807,0.11973,0.00396,0.08085
378,1777817785632,Sad,0.37993,0.16298,-0.02755,0.31811,0.11782,0.0027,0.08164,0.36997,0.16189,-0.02755,0.31808,0.11916,0.00358,0.08108
379,1777817785694,Sad,0.38046,0.16159,-0.02623,0.31673,0.11796,0.00245,0.08182,0.37312,0.1618,-0.02715,0.31767,0.1188,0.00324,0.0813
380,1777817785762,Sad,0.38026,0.1636,-0.02604,0.31726,0.11751,0.00279,0.08173,0.37526,0.16234,-0.02682,0.31755,0.11841,0.00311,0.08143
381,1777817785827,Sad,0.37398,0.16041,-0.0268,0.31731,0.11809,0.00292,0.08155,0.37488,0.16176,-0.02681,0.31748,0.11832,0.00305,0.08147
382,1777817785893,Sad,0.31777,0.16268,-0.02718,0.31947,0.13307,0.00468,0.08213,0.35774,0.16204,-0.02692,0.31807,0.12274,0.00354,0.08167
383,1777817785927,Sad,0.30852,0.16691,-0.02825,0.31993,0.13549,0.00484,0.08103,0.34298,0.1635,-0.02732,0.31863,0.12657,0.00393,0.08147
384,1777817785994,Sad,0.30887,0.16758,-0.02803,0.32132,0.13593,0.00391,0.0824,0.33275,0.16472,-0.02753,0.31944,0.12938,0.00392,0.08175
385,1777817786061,Sad,0.31278,0.1741,-0.02857,0.32089,0.13504,0.00405,0.08251,0.32675,0.16754,-0.02784,0.31987,0.13108,0.00396,0.08198
386,1777817786126,Neutral,0.31314,0.18933,-0.0284,0.31929,0.1343,0.00395,0.08266,0.32267,0.17407,-0.02801,0.3197,0.13204,0.00396,0.08218
387,1777817786193,Neutral,0.31936,0.2033,-0.02894,0.31868,0.13406,0.0042,0.08194,0.32168,0.18284,-0.02829,0.31939,0.13265,0.00403,0.08211
388,1777817786260,Neutral,0.32099,0.212,-0.03015,0.31764,0.134,0.00458,0.08126,0.32147,0.19159,-0.02885,0.31887,0.13305,0.0042,0.08186
389,1777817786328,Neutral,0.32158,0.21872,-0.03068,0.3156,0.13378,0.00468,0.08113,0.3215,0.19973,-0.0294,0.31789,0.13327,0.00434,0.08164
390,1777817786361,Neutral,0.32176,0.21953,-0.03115,0.31537,0.13389,0.00462,0.08094,0.32158,0.20567,-0.02992,0.31713,0.13346,0.00443,0.08143
391,1777817786395,Neutral,0.32147,0.22213,-0.03191,0.31547,0.13445,0.00458,0.08074,0.32155,0.21061,-0.03052,0.31664,0.13375,0.00447,0.08122
392,1777817786461,Neutral,0.32032,0.23053,-0.03344,0.31519,0.13526,0.00447,0.08016,0.32118,0.21658,-0.0314,0.3162,0.1342,0.00447,0.0809
393,1777817786528,Neutral,0.33456,0.23534,-0.03411,0.31359,0.12394,0.00453,0.08011,0.32519,0.22221,-0.03221,0.31542,0.13112,0.00449,0.08067
394,1777817786561,Sad,0.35272,0.23888,-0.03418,0.3125,0.11863,0.00506,0.08014,0.33345,0.22721,-0.0328,0.31454,0.12738,0.00466,0.08051
395,1777817786627,Sad,0.36318,0.24477,-0.034,0.31099,0.11581,0.00558,0.08047,0.34237,0.23248,-0.03316,0.31347,0.12391,0.00494,0.0805
396,1777817786660,Sad,0.36443,0.24523,-0.03333,0.31101,0.1154,0.00551,0.08064,0.34899,0.23631,-0.03321,0.31274,0.12136,0.00511,0.08054
397,1777817786728,Sad,0.36276,0.24967,-0.03384,0.31016,0.11582,0.00524,0.08035,0.35312,0.24032,-0.0334,0.31196,0.11969,0.00515,0.08048
398,1777817786793,Sad,0.36684,0.24709,-0.0337,0.30928,0.11567,0.00548,0.08009,0.35723,0.24235,-0.03349,0.31116,0.11849,0.00525,0.08036
399,1777817786827,Sad,0.36781,0.24797,-0.03383,0.3091,0.11558,0.00533,0.07995,0.36041,0.24403,-0.03359,0.31054,0.11761,0.00527,0.08024
400,1777817786861,Sad,0.3658,0.24634,-0.03388,0.3089,0.11593,0.00553,0.07951,0.36202,0.24473,-0.03368,0.31005,0.11711,0.00535,0.08002
401,1777817786894,Sad,0.36215,0.24531,-0.03401,0.30887,0.11632,0.00559,0.07955,0.36206,0.2449,-0.03378,0.30969,0.11687,0.00542,0.07988
402,1777817786928,Sad,0.36277,0.24531,-0.03393,0.30878,0.11606,0.00577,0.07962,0.36228,0.24502,-0.03383,0.30942,0.11663,0.00553,0.0798
403,1777817786961,Sad,0.36342,0.24483,-0.03399,0.3083,0.11584,0.0058,0.07975,0.36262,0.24497,-0.03388,0.30908,0.11639,0.00561,0.07978
404,1777817786994,Neutral,0.36324,0.24574,-0.03391,0.30805,0.11566,0.00567,0.07948,0.3628,0.2452,-0.03389,0.30878,0.11617,0.00563,0.07969
405,1777817787027,Neutral,0.36402,0.24804,-0.03441,0.30793,0.11575,0.0056,0.07955,0.36317,0.24605,-0.03404,0.30852,0.11605,0.00562,0.07965
406,1777817787061,Neutral,0.36435,0.24642,-0.03409,0.30798,0.11583,0.00549,0.07972,0.36352,0.24616,-0.03406,0.30836,0.11598,0.00558,0.07967
407,1777817787098,Neutral,0.3662,0.24546,-0.0341,0.30809,0.11574,0.00557,0.07989,0.36433,0.24595,-0.03407,0.30828,0.11591,0.00558,0.07974
408,1777817787161,Neutral,0.36812,0.24373,-0.03364,0.30979,0.11592,0.00528,0.08057,0.36546,0.24528,-0.03394,0.30873,0.11591,0.00549,0.07999
409,1777817787225,Neutral,0.36759,0.24553,-0.03368,0.30994,0.11616,0.00495,0.081,0.3661,0.24536,-0.03386,0.30909,0.11598,0.00533,0.08029
410,1777817787260,Neutral,0.36747,0.24749,-0.03368,0.30987,0.11591,0.00453,0.08156,0.36651,0.246,-0.03381,0.30933,0.11596,0.00509,0.08067
411,1777817787294,Neutral,0.36658,0.24812,-0.03359,0.30971,0.11578,0.00441,0.08181,0.36653,0.24663,-0.03374,0.30944,0.11591,0.00488,0.08101
412,1777817787328,Neutral,0.36668,0.24913,-0.03353,0.3095,0.11563,0.0041,0.08203,0.36658,0.24738,-0.03368,0.30946,0.11583,0.00465,0.08132
413,1777817787395,Neutral,0.36742,0.25242,-0.03372,0.30888,0.11507,0.00404,0.0821,0.36683,0.24889,-0.03369,0.30928,0.1156,0.00447,0.08155
414,1777817787460,Neutral,0.36639,0.25562,-0.03378,0.3087,0.11548,0.00412,0.08149,0.3667,0.25091,-0.03372,0.30911,0.11556,0.00436,0.08153
415,1777817787494,Neutral,0.36691,0.25863,-0.03387,0.30859,0.11564,0.00412,0.08149,0.36676,0.25323,-0.03376,0.30895,0.11559,0.00429,0.08152
416,1777817787527,Neutral,0.36573,0.25991,-0.03384,0.30844,0.11581,0.00428,0.0813,0.36645,0.25523,-0.03379,0.3088,0.11566,0.00429,0.08146
417,1777817787562,Neutral,0.36656,0.26218,-0.03393,0.30814,0.11577,0.0041,0.08099,0.36648,0.25732,-0.03383,0.3086,0.11569,0.00423,0.08132
418,1777817787629,Neutral,0.36681,0.26476,-0.0339,0.30704,0.11551,0.00391,0.07986,0.36658,0.25955,-0.03385,0.30813,0.11564,0.00413,0.08088
419,1777817787694,Neutral,0.36601,0.26845,-0.03409,0.30667,0.11517,0.00414,0.07965,0.36641,0.26222,-0.03392,0.3077,0.1155,0.00414,0.08051
420,1777817787727,Neutral,0.36657,0.27014,-0.03407,0.30663,0.11497,0.00425,0.07933,0.36646,0.2646,-0.03397,0.30738,0.11534,0.00417,0.08016
421,1777817787760,Neutral,0.36681,0.27173,-0.03401,0.30665,0.11488,0.0043,0.07923,0.36656,0.26674,-0.03398,0.30716,0.1152,0.00421,0.07988
422,1777817787795,Neutral,0.36701,0.27382,-0.03404,0.30659,0.11486,0.00421,0.07916,0.3667,0.26886,-0.034,0.30699,0.1151,0.00421,0.07966
423,1777817787862,Neutral,0.36541,0.27663,-0.03386,0.30644,0.11489,0.00403,0.07907,0.36631,0.27119,-0.03396,0.30682,0.11504,0.00416,0.07948
424,1777817787927,Neutral,0.36395,0.28638,-0.03387,0.30556,0.1146,0.00404,0.07913,0.3656,0.27575,-0.03393,0.30644,0.11491,0.00412,0.07938
425,1777817787960,Neutral,0.36282,0.29343,-0.03428,0.30507,0.1144,0.00393,0.07922,0.36477,0.28105,-0.03404,0.30603,0.11475,0.00407,0.07933
426,1777817787993,Neutral,0.36158,0.30868,-0.03525,0.3048,0.11425,0.00388,0.07819,0.36381,0.28934,-0.0344,0.30566,0.1146,0.00401,0.07899
427,1777817788027,Neutral,0.36139,0.32122,-0.03566,0.30461,0.11413,0.0038,0.07752,0.36308,0.29891,-0.03478,0.30535,0.11446,0.00395,0.07855
428,1777817788060,Neutral,0.36171,0.33337,-0.03605,0.30482,0.11402,0.00368,0.07739,0.36267,0.30924,-0.03516,0.30519,0.11433,0.00387,0.0782
429,1777817788095,Neutral,0.36311,0.34089,-0.03638,0.3049,0.11385,0.00354,0.07733,0.3628,0.31874,-0.03553,0.3051,0.11418,0.00377,0.07794
430,1777817788160,Neutral,0.36244,0.34888,-0.03668,0.30603,0.11375,0.00349,0.0774,0.36269,0.32778,-0.03587,0.30538,0.11405,0.00368,0.07778
431,1777817788194,Neutral,0.36249,0.35007,-0.0369,0.30627,0.11378,0.00345,0.07765,0.36263,0.33447,-0.03618,0.30565,0.11397,0.00361,0.07774
432,1777817788227,Neutral,0.36329,0.3517,-0.03727,0.30643,0.11369,0.00345,0.07759,0.36283,0.33964,-0.03651,0.30588,0.11389,0.00357,0.0777
433,1777817788261,Neutral,0.36438,0.35497,-0.0376,0.30654,0.11368,0.00342,0.07736,0.3633,0.34424,-0.03683,0.30608,0.11382,0.00352,0.07759
434,1777817788294,Neutral,0.36516,0.35673,-0.03774,0.30665,0.11356,0.00346,0.07751,0.36385,0.34799,-0.03711,0.30625,0.11374,0.0035,0.07757
435,1777817788329,Neutral,0.36545,0.35698,-0.03781,0.30665,0.11351,0.00347,0.07772,0.36433,0.35069,-0.03732,0.30637,0.11367,0.00349,0.07761
436,1777817788394,Neutral,0.3687,0.35956,-0.03833,0.30668,0.11294,0.00348,0.0778,0.36564,0.35335,-0.03762,0.30646,0.11345,0.00349,0.07767
437,1777817788427,Neutral,0.36952,0.36095,-0.03865,0.30661,0.11289,0.00353,0.07758,0.36681,0.35563,-0.03793,0.30651,0.11329,0.0035,0.07764
438,1777817788460,Neutral,0.36984,0.36119,-0.03885,0.30659,0.11284,0.00351,0.07733,0.36772,0.3573,-0.0382,0.30653,0.11315,0.00351,0.07755
439,1777817788494,Neutral,0.36951,0.3619,-0.03898,0.30692,0.11299,0.00355,0.07716,0.36825,0.35868,-0.03844,0.30665,0.1131,0.00352,0.07743
440,1777817788561,Neutral,0.36812,0.35967,-0.03885,0.30713,0.11321,0.00348,0.07717,0.36822,0.35897,-0.03856,0.30679,0.11313,0.00351,0.07735
441,1777817788594,Neutral,0.3681,0.35666,-0.03872,0.30705,0.11302,0.00347,0.07717,0.36818,0.35828,-0.03861,0.30687,0.1131,0.0035,0.0773
442,1777817788627,Neutral,0.36772,0.35187,-0.03805,0.30762,0.1133,0.00328,0.07791,0.36804,0.35636,-0.03844,0.3071,0.11316,0.00343,0.07748
443,1777817788660,Neutral,0.36737,0.34905,-0.03777,0.30779,0.1136,0.00313,0.07872,0.36784,0.35417,-0.03824,0.3073,0.11329,0.00334,0.07785
444,1777817788694,Neutral,0.3648,0.34716,-0.03796,0.30786,0.11401,0.00284,0.07901,0.36693,0.35206,-0.03816,0.30747,0.11351,0.00319,0.0782
445,1777817788728,Neutral,0.36383,0.34407,-0.03807,0.3078,0.11416,0.00251,0.07883,0.366,0.34967,-0.03813,0.30757,0.1137,0.00299,0.07839
446,1777817788794,Neutral,0.36427,0.33854,-0.03861,0.30772,0.11428,0.00114,0.07886,0.36548,0.34633,-0.03827,0.30762,0.11388,0.00243,0.07853
447,1777817788827,Neutral,0.36235,0.33724,-0.03847,0.30774,0.11455,0.00095,0.07924,0.36454,0.3436,-0.03833,0.30765,0.11408,0.00199,0.07874
448,1777817788893,Neutral,0.36377,0.32737,-0.03809,0.309,0.11422,0.00166,0.0792,0.36431,0.33873,-0.03826,0.30806,0.11412,0.00189,0.07888
449,1777817788927,Neutral,0.36233,0.32266,-0.0381,0.30981,0.11449,0.00149,0.07934,0.36371,0.33391,-0.03821,0.30858,0.11423,0.00177,0.07902
450,1777817788960,Neutral,0.36299,0.3167,-0.03803,0.31045,0.11415,0.00164,0.07969,0.3635,0.32875,-0.03816,0.30914,0.11421,0.00173,0.07922
451,1777817788993,Neutral,0.36393,0.30586,-0.03749,0.31199,0.11407,0.00126,0.08058,0.36363,0.32188,-0.03796,0.31,0.11417,0.00159,0.07963
452,1777817789028,Neutral,0.36589,0.2917,-0.03684,0.31286,0.11373,0.00141,0.08078,0.36431,0.31283,-0.03762,0.31086,0.11404,0.00153,0.07997
453,1777817789093,Neutral,0.36317,0.27203,-0.03504,0.31424,0.11464,0.00226,0.08121,0.36396,0.30059,-0.03685,0.31187,0.11422,0.00175,0.08034
454,1777817789127,Neutral,0.3637,0.26701,-0.03475,0.31495,0.11482,0.00204,0.08145,0.36389,0.29052,-0.03622,0.3128,0.1144,0.00184,0.08068
455,1777817789193,Neutral,0.36807,0.25817,-0.03422,0.31587,0.11412,0.00189,0.0813,0.36514,0.28081,-0.03562,0.31372,0.11431,0.00185,0.08086
456,1777817789261,Neutral,0.37326,0.24808,-0.0335,0.31526,0.11371,0.00272,0.08106,0.36758,0.27099,-0.03498,0.31418,0.11413,0.00211,0.08092
457,1777817789293,Neutral,0.37292,0.24302,-0.03302,0.31489,0.11384,0.00308,0.08159,0.36918,0.2626,-0.03439,0.31439,0.11404,0.0024,0.08112
458,1777817789327,Neutral,0.37428,0.23645,-0.03216,0.31493,0.11423,0.00334,0.08154,0.37071,0.25476,-0.03372,0.31455,0.1141,0.00268,0.08125
459,1777817789360,Neutral,0.37651,0.22732,-0.03071,0.3151,0.11404,0.00376,0.082,0.37245,0.24652,-0.03282,0.31472,0.11408,0.00301,0.08147
460,1777817789394,Neutral,0.37927,0.22594,-0.03098,0.31531,0.11375,0.00352,0.08178,0.37449,0.24035,-0.03227,0.3149,0.11398,0.00316,0.08157
461,1777817789427,Neutral,0.37958,0.22245,-0.03105,0.31534,0.11366,0.0035,0.08207,0.37602,0.23498,-0.0319,0.31503,0.11389,0.00326,0.08172
462,1777817789494,Neutral,0.37833,0.22254,-0.03229,0.31508,0.11414,0.00275,0.08176,0.37671,0.23125,-0.03202,0.31504,0.11396,0.00311,0.08173
463,1777817789527,Neutral,0.37745,0.22253,-0.03254,0.3147,0.11415,0.00272,0.08161,0.37693,0.22863,-0.03217,0.31494,0.11402,0.00299,0.08169
464,1777817789593,Neutral,0.37557,0.22173,-0.03253,0.31431,0.11423,0.00262,0.08145,0.37653,0.22656,-0.03228,0.31475,0.11408,0.00288,0.08162
465,1777817789627,Neutral,0.37487,0.22149,-0.03256,0.31385,0.11426,0.0026,0.08148,0.37603,0.22504,-0.03236,0.31448,0.11414,0.0028,0.08158
466,1777817789693,Neutral,0.37562,0.2138,-0.03228,0.31358,0.114,0.00197,0.08144,0.37591,0.22167,-0.03234,0.31421,0.11409,0.00255,0.08154
467,1777817789728,Neutral,0.37683,0.20741,-0.03232,0.31356,0.11401,0.00177,0.08103,0.37618,0.21739,-0.03233,0.31402,0.11407,0.00231,0.08139
468,1777817789793,Neutral,0.37604,0.20266,-0.03227,0.31375,0.11456,0.00166,0.08094,0.37614,0.21297,-0.03231,0.31394,0.11422,0.00212,0.08125
469,1777817789859,Neutral,0.37163,0.18767,-0.03121,0.3147,0.11593,0.00262,0.08071,0.37479,0.20538,-0.03198,0.31417,0.11473,0.00227,0.08109
470,1777817789894,Neutral,0.36862,0.18377,-0.03092,0.31547,0.11797,0.003,0.0805,0.37294,0.1989,-0.03166,0.31456,0.1157,0.00249,0.08091
471,1777817789960,Sad,0.3814,0.1855,-0.03162,0.31783,0.11831,0.00384,0.0809,0.37548,0.19488,-0.03165,0.31554,0.11648,0.0029,0.08091
472,1777817789994,Sad,0.38927,0.1839,-0.03149,0.31831,0.11776,0.00391,0.08073,0.37961,0.19158,-0.0316,0.31637,0.11687,0.0032,0.08085
473,1777817790027,Sad,0.40172,0.1857,-0.03144,0.31833,0.11614,0.00375,0.08102,0.38624,0.18982,-0.03155,0.31696,0.11665,0.00336,0.0809
474,1777817790060,Neutral,0.40998,0.18651,-0.03123,0.3183,0.11504,0.00375,0.08051,0.39337,0.18883,-0.03146,0.31736,0.11617,0.00348,0.08078
475,1777817790093,Fear,0.415,0.18885,-0.03155,0.31817,0.11424,0.0039,0.08066,0.39986,0.18883,-0.03149,0.3176,0.11559,0.00361,0.08075
476,1777817790128,Fear,0.41564,0.18868,-0.03113,0.31819,0.11386,0.00382,0.08055,0.40459,0.18879,-0.03138,0.31778,0.11507,0.00367,0.08069
477,1777817790194,Fear,0.41181,0.18856,-0.03072,0.31778,0.11439,0.0038,0.0812,0.40676,0.18872,-0.03118,0.31778,0.11487,0.00371,0.08084
478,1777817790259,Fear,0.41042,0.19343,-0.03121,0.31721,0.11465,0.00417,0.0815,0.40786,0.19013,-0.03119,0.31761,0.1148,0.00385,0.08104
479,1777817790293,Fear,0.40937,0.19678,-0.03169,0.31751,0.11473,0.00407,0.08115,0.40831,0.19213,-0.03134,0.31758,0.11478,0.00391,0.08107
480,1777817790327,Fear,0.40119,0.19612,-0.03128,0.31701,0.1143,0.00392,0.08118,0.40618,0.19332,-0.03132,0.31741,0.11464,0.00392,0.0811
481,1777817790360,Fear,0.39371,0.1971,-0.03098,0.31662,0.11313,0.00353,0.08109,0.40244,0.19446,-0.03122,0.31717,0.11419,0.0038,0.0811
482,1777817790427,Fear,0.39721,0.19386,-0.03002,0.31553,0.11144,0.00397,0.08087,0.40087,0.19428,-0.03086,0.31668,0.11336,0.00385,0.08103
483,1777817790493,Fear,0.3979,0.19491,-0.02992,0.31462,0.11125,0.00438,0.08132,0.39998,0.19447,-0.03058,0.31606,0.11273,0.00401,0.08112
484,1777817790526,Fear,0.39806,0.19439,-0.03001,0.31473,0.11146,0.00423,0.08116,0.3994,0.19444,-0.03041,0.31566,0.11235,0.00408,0.08113
485,1777817790592,Fear,0.39737,0.19662,-0.03016,0.31449,0.11105,0.00369,0.08093,0.39879,0.1951,-0.03033,0.31531,0.11196,0.00396,0.08107
486,1777817790625,Fear,0.39891,0.19664,-0.03025,0.31418,0.11076,0.00357,0.08118,0.39883,0.19556,-0.03031,0.31497,0.1116,0.00384,0.0811
487,1777817790660,Fear,0.39991,0.19595,-0.02984,0.31403,0.11063,0.00373,0.08143,0.39915,0.19568,-0.03017,0.31469,0.11131,0.00381,0.0812
488,1777817790726,Fear,0.39876,0.19569,-0.03007,0.31348,0.111,0.00381,0.08106,0.39903,0.19568,-0.03014,0.31432,0.11121,0.00381,0.08116
489,1777817790793,Fear,0.39507,0.19842,-0.03066,0.31415,0.11133,0.00403,0.08132,0.39785,0.1965,-0.0303,0.31427,0.11125,0.00387,0.08121
490,1777817790827,Fear,0.39569,0.19611,-0.03018,0.31403,0.1111,0.00386,0.08105,0.3972,0.19638,-0.03026,0.3142,0.1112,0.00387,0.08116
491,1777817790894,Fear,0.39639,0.19278,-0.02971,0.31414,0.11087,0.00401,0.08104,0.39696,0.1953,-0.0301,0.31418,0.1111,0.00391,0.08112
492,1777817790926,Fear,0.39664,0.19188,-0.02946,0.31417,0.11076,0.00418,0.08109,0.39686,0.19427,-0.0299,0.31418,0.111,0.00399,0.08111
493,1777817790991,Neutral,0.39559,0.19207,-0.02876,0.31402,0.11095,0.0042,0.08136,0.39648,0.19361,-0.02956,0.31413,0.11098,0.00405,0.08119
494,1777817791026,Neutral,0.39506,0.19251,-0.02871,0.3141,0.11098,0.00433,0.08139,0.39605,0.19328,-0.02931,0.31412,0.11098,0.00414,0.08125
495,1777817791090,Neutral,0.39344,0.19698,-0.02928,0.31368,0.1114,0.00439,0.08142,0.39527,0.19439,-0.0293,0.31399,0.11111,0.00421,0.0813
496,1777817791127,Neutral,0.39354,0.19715,-0.02918,0.31371,0.1115,0.00439,0.08141,0.39475,0.19522,-0.02926,0.3139,0.11123,0.00427,0.08133
497,1777817791192,Neutral,0.39491,0.19703,-0.02905,0.31387,0.11152,0.00433,0.081,0.3948,0.19576,-0.0292,0.31389,0.11131,0.00429,0.08123
498,1777817791226,Neutral,0.39546,0.19677,-0.02895,0.31419,0.11159,0.00425,0.08067,0.395,0.19607,-0.02912,0.31398,0.1114,0.00427,0.08107
499,1777817791293,Neutral,0.39633,0.1972,-0.02907,0.31489,0.11176,0.00438,0.08043,0.3954,0.19641,-0.02911,0.31425,0.11151,0.00431,0.08087
500,1777817791326,Neutral,0.39667,0.19701,-0.02904,0.3151,0.11171,0.00424,0.08031,0.39578,0.19659,-0.02909,0.31451,0.11157,0.00429,0.0807
501,1777817791360,Neutral,0.39728,0.19661,-0.02882,0.31505,0.11157,0.00406,0.08024,0.39623,0.19659,-0.02901,0.31467,0.11157,0.00422,0.08057
502,1777817791393,Neutral,0.39657,0.19569,-0.02868,0.31529,0.11182,0.00416,0.08011,0.39633,0.19632,-0.02891,0.31486,0.11164,0.0042,0.08043
503,1777817791427,Neutral,0.38291,0.19396,-0.0286,0.31603,0.11427,0.0044,0.0803,0.39231,0.19561,-0.02881,0.31521,0.11243,0.00426,0.08039
504,1777817791493,Sad,0.2973,0.18989,-0.02875,0.31802,0.13253,0.00521,0.08091,0.3638,0.19389,-0.0288,0.31605,0.11846,0.00455,0.08055
505,1777817791526,Sad,0.28265,0.18358,-0.02917,0.31889,0.13638,0.00535,0.0811,0.33946,0.1908,-0.02891,0.3169,0.12384,0.00479,0.08071
506,1777817791594,Neutral,0.2907,0.16667,-0.03055,0.32168,0.13793,0.00586,0.08184,0.32483,0.18356,-0.0294,0.31834,0.12806,0.00511,0.08105
507,1777817791659,Neutral,0.29703,0.11291,-0.02548,0.32434,0.13811,0.0048,0.08206,0.31649,0.16237,-0.02822,0.32014,0.13108,0.00501,0.08135
508,1777817791693,Neutral,0.29861,0.0941,-0.02302,0.3248,0.1382,0.00557,0.08209,0.31112,0.14188,-0.02666,0.32154,0.13321,0.00518,0.08157
509,1777817791726,Neutral,0.30023,0.08544,-0.02206,0.32496,0.13821,0.00614,0.0821,0.30786,0.12495,-0.02528,0.32256,0.13471,0.00547,0.08173
510,1777817791759,Neutral,0.30096,0.07885,-0.02072,0.32538,0.13817,0.00656,0.08232,0.30579,0.11112,-0.02391,0.32341,0.13575,0.0058,0.08191
511,1777817791793,Neutral,0.30181,0.07568,-0.01974,0.32527,0.13802,0.00666,0.08225,0.30459,0.10049,-0.02266,0.32397,0.13643,0.00606,0.08201
512,1777817791827,Neutral,0.30247,0.07851,-0.01954,0.32534,0.13799,0.00638,0.08204,0.30396,0.0939,-0.02172,0.32438,0.1369,0.00615,0.08202
513,1777817791892,Neutral,0.30257,0.07954,-0.01913,0.32427,0.13807,0.00672,0.08202,0.30354,0.08959,-0.02094,0.32435,0.13725,0.00632,0.08202
514,1777817791925,Neutral,0.30282,0.07699,-0.01868,0.32416,0.13816,0.00667,0.08195,0.30333,0.08581,-0.02027,0.32429,0.13752,0.00643,0.082
